570714700000005435;																					1,382,537	1,198,041	1,273,231	1,116,350	1,135,069	1,149,773	1,243,330	1,011,029	975,240	1,381,357	1,267,127	1,121,333	1,023,728	1,223,498	1,198,647	956,314	1,135,531	1,271,813	999,313	1,189,423	94,519	72,201	95,933	91,032	44,779	58,717	38,351	52,189	106,981	654,701
570714700000005442;																					1,410,272	1,175,173	1,157,883	1,061,552	1,145,055	1,110,387	1,217,500	1,098,095	982,567	1,318,865	1,207,428	961,258	973,698	1,215,752	1,140,740	884,829	1,107,003	1,224,294	808,243	1,196,888	108,310	74,202	104,863	97,247	39,602	58,377	32,523	65,946	104,250	685,320
570714700000005473;																					1,037,821	1,296,325	1,379,396	1,191,046	1,257,776	1,199,574	1,327,526	1,252,399	1,158,216	1,459,413	1,394,894	1,173,905	1,094,709	1,368,202	1,331,861	1,135,535	1,223,358	1,403,698	1,017,795	1,071,898	95,351	90,961	96,236	99,704	43,883	70,106	48,092	77,563	130,953	752,849
570714700000005480;																					938,148	1,280,599	1,350,422	1,168,770	1,237,917	1,181,291	1,298,198	1,221,283	1,139,909	1,398,221	1,375,165	1,148,437	1,045,361	1,323,336	1,271,517	1,127,364	1,191,288	1,385,571	1,040,780	1,166,101	120,088	88,205	94,483	96,778	43,789	65,929	43,053	73,915	130,087	756,327
570714700000005497;																					1,026,566	1,222,094	1,389,005	1,185,290	1,275,990	1,223,685	1,342,646	1,232,734	1,169,941	1,429,374	1,381,341	1,178,115	1,073,776	1,283,561	1,253,655	1,138,256	1,238,015	1,393,798	1,082,413	1,316,653	124,963	92,602	104,301	101,361	49,670	67,083	43,170	76,909	120,296	780,355
570714700000005763;						21,658	26,426	21,093	23,886	21,117	26,590	22,633	24,420	25,122	21,420	8,437	26,504	17,612	16,416	22,347	25,393	20,703	20,343	25,172	9,722	20,394	27,223	22,425	20,702	12,072	19,754	20,065	14,679	17,294	15,051	12,485	16,537	21,154	8,823	0	0	0	0	0	0	0	0	0	0	0
570714700000005800;													85,455	85,455	85,456	179,660	306,880	208,240	0	68,840	388,920	262,962	0	156,973	252,375	237,570	149,581	232,855	302,216	351,916	259,356	310,979	279,900	398,517	411,752	356,697	390,182	407,064	195,708
570714700000005817;													190,305	220,273	235,693	174,240	292,480	237,760	162,280	20,400	336,540	208,661	376,300	326,751	356,153	320,586	390,009	364,097	329,276	379,172	274,222	302,727	339,734	445,536	427,950	354,315	418,446	462,200	346,354	453,526	36,364	28,271	33,255	30,148	15,952	21,199	11,935	26,625	45,499	249,249
570714700000005824;																31,520	505,540	484,160	401,840	425,500	498,280	434,737	460,103	382,226	417,453	404,941	444,170	410,079	406,929	480,531	440,031	409,035	381,852	396,759	338,157	381,510	417,112	474,285	258,747
570714700000005947;						47,310	0	112,320	147,260	121,950	155,780	144,200	157,890	137,100	141,480	147,560	145,620	161,610	98,250	126,630	147,520	121,450	133,460	91,840	129,886	144,940	161,276	154,956	126,614	152,261	152,691	130,255	132,915	148,723	146,396	131,049	127,590	119,541	84,412	75,667	7,042	6,232	2,777	5,629	2,561	4,383	2,354	4,487	8,043	43,509
570714700000005954;									103,420	132,550	157,810	144,060	155,810	140,270	139,960	149,640	147,990	152,390	113,660	128,690	150,930	126,940	132,700	122,460	126,690	130,148	141,926	141,804	118,110	152,261	152,691	130,255	132,915	148,723	146,396	131,049	127,590	119,541	84,412	75,667	7,042	6,232	2,777	5,629	2,561	4,383	2,354	4,487	8,043	43,509
570714700000005961;									111,920	143,540	176,130	162,560	170,050	156,240	159,060	161,990	166,100	167,260	123,590	143,650	168,670	141,390	150,150	138,030	126,620	24,434	77,025	75,256	59,589	90,597	80,229	66,177	61,071	71,298	72,646	37,460	54,333	60,851	43,322	54,456	5,122	4,566	3,561	2,514	752	2,282	427	2,162	7,224	28,610
570714700000005978;									98,790	128,510	148,850	133,080	147,500	124,400	128,930	146,560	146,860	137,090	121,460	123,760	146,500	117,420	123,200	102,300	114,850	128,776	143,304	139,770	127,286	158,204	93,454	129,720	118,178	138,990	123,848	118,570	130,023	137,145	88,630	134,004	12,301	11,067	12,157	10,423	4,900	8,246	4,629	5,080	13,878	82,681
570714700000006067;											344,800	367,500	336,850	344,350	294,300	331,300	427,600	370,000	329,500	341,550	404,300	345,339	357,989	295,546	391,080		264,896	232,107	304,054	363,594	331,799	281,300	279,946	329,997	329,859	261,116	254,150	354,036	307,603	372,530	31,048	23,818	23,583	24,985	12,973	20,640	12,135	24,069	42,326	215,576
570714700000006074;											344,800	367,500	336,850	344,350	294,300	331,300	427,600	370,000	329,500	341,550	404,300	345,339	357,989	295,546	391,080		397,344	348,160	456,082	545,392	497,698	421,949	419,919	494,995	494,789	391,675	381,225	531,054	461,404	558,795	46,572	35,728	35,374	37,477	19,459	30,960	18,202	36,103	63,490	323,365
570714700000006081;																257,730	571,560	541,260	467,970	482,700	568,050	472,253	495,461	439,598	480,011	449,334	490,368	463,304	423,031	533,989	510,900	433,628	423,892	491,495	489,675	406,752	460,340	525,557	407,349	487,764	43,709	33,200	39,495	36,384	17,191	27,899	18,036	29,104	47,560	292,578
570714700000006401;											37,060	44,838	44,025	42,840	41,481	45,387	45,544	44,783	42,138	40,019	47,310	38,045	40,992	38,850	41,953	36,159	44,218	32,602	38,453	47,210	45,683	39,800	36,592	38,787	38,669	32,372	35,812	40,967	33,852	42,241	2,373	2,071	2,018	2,762	1,383	3,631	1,847	3,931	5,099	25,116
570714700000011191;																					16,566	13,327	17,234	13,003	17,246	14,425	14,728	18,910	23,460	27,559	4,707	21,784	15,045	11,197	18,609	33,924	24,483	24,509	16,689	20,462	2,303	1,480	2,138	2,177	1,355	1,501	957	1,588	2,166	15,664
570714700000012532;																						536,390	1,923,971	1,634,100	1,736,050	1,554,425	1,850,772	1,712,421	1,594,446	1,937,634	1,867,537	1,661,535	1,542,223	1,927,163	1,803,886	1,590,123	1,750,697	1,931,669	1,539,670	1,849,923	174,176	121,374	136,544	137,043	78,979	96,983	62,862	106,545	173,539	1,088,045
570714700000012549;																						537,687	1,823,398	1,579,853	1,698,322	1,651,190	1,827,171	1,641,242	1,497,834	1,836,933	1,722,523	1,524,023	1,534,606	1,878,153	1,771,014	1,551,964	1,710,910	1,952,846	1,532,902	1,831,913	176,670	119,600	136,606	137,517	74,880	95,642	61,829	101,911	172,197	1,076,852
570714700000012556;																						442,848	1,796,070	1,567,223	1,667,280	1,618,450	1,487,466	1,332,759	1,501,119	1,809,279	1,724,396	1,558,347	1,477,803	1,616,559	1,682,482	1,513,465	1,658,647	1,866,798	1,377,995	1,741,313	172,424	116,303	129,161	131,847	72,726	90,411	59,633	99,305	165,957	1,037,765
570714700000012655;																						75,951	2,236,439	1,829,488	1,915,534	1,903,332	2,109,987	1,868,238	1,786,122	2,150,236	2,186,687	1,782,284	1,438,774	1,778,341	1,875,120	1,564,947	1,850,552	2,069,152	1,649,688	1,364,561	149,598	125,386	103,805	144,365	73,968	100,762	61,260	82,455	190,982	1,032,581
570714700000014215;																								548,469	1,390,692	1,408,824	1,554,798	1,478,328	1,400,514	1,698,849	1,622,064	1,424,082	1,338,057	1,488,357	1,558,410	1,362,620	1,502,637	1,711,718	1,262,532	1,458,310	143,977	90,469	127,787	47,963	0	0	22,042	88,419	115,950	636,607
570714700000014222;																								543,717	1,468,767	1,425,525	1,551,432	1,255,446	1,302,762	1,570,236	1,561,342	1,364,702	1,292,298	1,567,388	1,508,730	1,326,014	1,386,597	1,741,309	1,296,221	1,557,782	143,965	96,793	130,208	132,518	71,369	81,728	50,395	85,676	143,060	935,710
570714700000014239;																								569,207	1,451,733	1,413,447	1,554,147	1,383,561	1,303,761	1,655,199	1,615,590	1,459,053	1,341,768	1,640,088	1,568,421	1,354,861	1,525,772	1,715,874	1,292,498	1,564,150	147,640	100,259	126,017	130,680	69,335	80,963	52,960	86,750	134,849	929,454
570714700000105814;																								0	138,285	1,854,216	2,068,956	1,956,321	1,772,769	2,196,966	2,042,085	1,951,890	1,787,067	2,126,010	2,089,384	1,803,043	1,933,855	2,212,618	1,723,462	2,038,090	191,866	137,469	171,836	151,256	103,077	112,689	78,451	87,111	189,143	1,222,898
570714700000105821;																								0	146,544	1,806,558	2,006,682	1,909,119	1,768,713	2,166,792	1,940,064	1,861,170	1,758,279	2,067,375	2,014,227	1,729,481	1,972,901	2,181,098	1,656,252	1,998,470	183,262	125,999	162,879	159,312	98,905	109,104	74,916	114,761	187,389	1,216,527
570714700000105838;																								0	140,559	1,844,514	2,073,945	1,980,963	1,734,843	2,221,080	2,102,805	1,893,642	1,787,139	2,080,389	2,032,848	1,824,179	1,918,515	2,220,107	1,591,359	2,049,833	185,414	134,619	163,279	159,869	86,747	107,958	77,807	107,479	192,591	1,215,762
570715000000109225;																																		19,479	28,017	22,592	27,308	29,747	22,985	25,776	2,278	2,256	1,791	0	662	1,646	874	2,117	3,201	14,827
570715000000115486;																																		11,980	4,374
570715000000117428;																																			35,109	29,023	28,326		29,688	41,454	2,840	1,981	3,085	3,158	1,501	2,518	1,899	2,748	4,041	23,771
570715000000161001;																																			7,357,189	9,507,423	10,070,361	11,056,705	7,989,250	10,341,950	1,011,000	813,422	668,830	767,545	413,057	561,531	329,944	650,631	1,080,706	6,296,666
570715000000161018;																																			7,525,432	9,092,498	10,018,927	10,860,082	9,249,718	10,403,034	958,641	782,691	647,941	660,981	411,613	545,167	327,314	647,984	1,058,135	6,040,468
570715000000161025;																																			7,793,345	9,549,615	10,519,669	11,334,641	7,946,953	10,668,710	1,055,165	774,624	728,991	832,209	499,608	579,517	344,455	664,296	1,076,139	6,555,004
570715000000161032;																																			7,191,491	9,347,964	9,850,799	10,935,137	7,568,357	10,304,166	965,481	800,206	703,113	728,847	421,528	523,631	324,417	632,410	1,027,752	6,127,386
570715000000161049;																																			6,413,021	9,131,649	9,503,887	10,599,702	7,234,797	10,156,187	940,291	810,053	712,550	673,705	371,565	550,901	343,578	639,449	962,069	6,004,159
570715000000161056;																																			6,909,561	9,365,400	9,779,392	10,473,114	7,565,368	10,293,239	989,359	834,191	739,251	804,050	414,824	517,520	326,576	593,946	998,979	6,218,696
571313174000602109;																																			4,726,522	6,935,297	7,943,202	9,112,559	7,230,905	8,297,577	818,024	606,355	587,542	642,227	342,302	415,796	257,067	465,042	793,324	4,927,678
571313174000602116;																																			4,659,168	7,289,147	8,057,336	9,257,195	6,796,256	8,563,822	772,427	613,912	654,429	700,228	361,968	413,990	286,969	434,184	795,290	5,033,397
571313174000602123;																																			5,098,934	7,740,968	8,049,533	9,342,270	7,685,373	8,926,233	829,405	595,476	666,744	733,865	365,736	469,292	333,291	505,656	853,842	5,353,307
571313174000602130;																																			4,780,025	7,078,275	7,970,302	9,233,763	7,082,801	8,525,540	820,686	589,598	634,914	660,826	372,155	406,269	295,371	465,013	783,624	5,028,455
571313174000602147;																																			4,526,302	7,354,394	8,189,023	9,449,273	7,479,829	7,941,154	430,903	541,758	657,782	662,220	383,043	427,481	313,306	475,325	811,575	4,703,394
571313174000602154;																																			4,803,383	7,711,291	8,764,305	9,752,161	7,691,132	8,795,239	881,828	590,595	525,629	712,122	446,426	439,453	300,112	481,181	811,234	5,188,580
571313174000602352;																																			13,332	14,727	17,484	18,170	13,249	13,476	1,208	689	785	737	350	597	314	548	1,014	6,244
571313174000795078;																																					160	45,847	39,045	45,323	4,277	3,702	3,836	3,018	1,342	2,504	1,320	2,905	4,476	27,380
571313174000795535;																																					5,222	9,938	7,175	9,104	604	319	462	779	345	476	272	521	1,007	4,784
571313174000819422;																																							9,134	11,248	1,152	791	1,031	816	353	769	478	667	1,174	7,231
571313174000823672;																																						15,403	16,473	20,089	1,585	1,298	1,764	1,839	868	1,087	822	1,131	1,782	12,176
571313174000823771;																																						7,300	6,818	8,371	412	155	363	869	500	615	443	770	963	5,092
571313174000828837;																																						0	9,727,841	12,296,328	1,093,848	810,153	929,549	968,038	577,069	692,819	482,651	777,102	1,199,727	7,530,954
571313174000828844;																																						289,498	9,686,359	11,757,440	1,031,555	790,351	919,680	788,998	517,911	683,486	480,064	707,258	1,091,067	7,010,370
571313174000839574;																																							3,491,108	6,713,952	580,747	483,597	511,946	518,634	301,510	344,011	270,682	402,809	595,273	4,009,209
571313174000839604;																																							3,605,333	6,825,084	578,546	472,125	509,406	514,871	304,198	325,998	254,656	413,504	644,534	4,017,838
571313174000839611;																																							3,759,086	7,004,098	597,585	492,384	401,505	555,350	317,859	346,675	256,339	438,558	665,163	4,071,417
571313174000841232;																																						14,058	24,148	30,115	2,500	1,801	2,525	2,556	996	1,713	1,279	1,737	2,501	17,608
571313174001092978;																																							12,542	9,083	346	211	195	352	377	595	336	648	1,227	4,286
571313174001093289;																																						4,002	5,963	7,220	284	198	114	640	287	487	245	483	886	3,625
571313174001547348;																																							39,481	39,201	3,548	2,594	3,125	3,218	1,832	2,186	1,647	2,672	3,842	24,664
571313174001548079;																																							23,703	23,353	2,068	1,343	1,368	1,440	717	1,354	683	1,534	2,924	13,431
571313174001550812;																																						15,528	47,644	61,587	4,386	2,518	3,126	3,843	1,669	4,482	2,724	4,778	7,117	34,642
571313174001561863;																																							32,834	32,223	2,616	1,994	2,578	2,656	1,728	1,830	1,367	2,318	3,188	20,275
571313174001570131;																																							30,615	34,027	2,967	2,307	2,748	2,557	1,402	2,103	1,531	2,227	3,325	21,168
571313174001572838;																																							34,232	38,456	4,019	3,552	3,309	2,633	967	1,683	773	2,300	4,010	23,246
570714700000008252;											0	321,630	365,066	325,420	337,282	278,456	391,524	334,700	265,666	303,242	342,560	280,791	304,081	244,136	247,113	183,175	192,297	140,211	110,445	168,500	165,665	119,263	104,194	152,092	134,789	99,877	130,290	161,494	104,511	124,964	14,440	7,624	13,017	13,784	3,630	5,258	2,754	5,248	9,955	75,709
570714700000008450;												47,038	331,458	297,104	299,270	260,042	333,232	296,236	241,738	270,128	297,888	252,414	268,594	177,939	254,474	227,898	252,418	195,842	181,767	277,130	275,735	219,084	204,243	248,577	225,408	164,987	219,539	270,827	147,182	136,195	26,065	15,832	25,222	23,278	8,404	11,183	6,445	11,092	18,750	146,271
570714700000008788;													215,939	226,237	230,663	188,822	254,626	226,227	184,989	204,757	234,505	186,345	209,277	192,756	248,369	191,148	168,092	156,679	138,593	184,395	126,445	85,937	50,425	4,513	124,924	80,148	114,878	157,272	63,388
570714700000011900;																						1,182,180	1,270,134	1,047,016	1,187,338	1,114,783	1,202,105	1,114,933	1,030,642	1,326,261	1,242,646	1,071,788	989,848	1,186,127	1,141,433	990,387	1,135,745	1,306,342	964,192	1,196,704	123,288	73,091	110,057	111,881	47,290	54,446	24,130	57,030	96,465	697,677
570714700000012242;																						1,352,287	1,473,354	1,228,513	1,418,949	1,312,298	1,424,545	1,340,183	1,194,440	1,508,267	1,476,891	1,257,099	1,153,537	1,342,081	1,303,566	1,208,470	1,243,982	1,525,725	1,131,751	1,289,798	86,553	84,192	126,263	120,939	58,104	66,666	47,451	71,235	112,534	773,937
570714700000012327;																						851,162	1,418,876	1,196,060	1,335,271	1,245,646	1,352,486	1,259,148	1,154,961	1,459,789	1,376,622	1,168,935	1,075,632	1,323,476	1,228,661	1,125,492	1,223,265	1,411,268	1,064,133	1,260,653	127,069	78,845	112,117	109,736	51,190	64,714	38,407	67,666	104,942	754,685
570714700000012396;																						422,020	1,162,342	1,024,175	1,081,810	1,076,651	1,149,350	1,071,610	981,153	1,211,450	1,171,547	1,055,420	999,519	1,168,653	1,140,533	1,016,786	1,113,462	1,224,864	923,805	1,085,989	111,459	69,453	110,893	105,859	50,090	56,611	41,825	57,756	82,205	686,151
570714700000012402;																						446,485	1,061,432	915,175	1,046,107	1,017,253	1,054,349	999,251	876,105	1,184,257	1,149,352	991,267	938,795	1,056,243	1,062,772	958,119	1,045,691	1,164,790	895,364	1,080,600	105,670	67,241	108,079	101,604	51,871	53,356	42,352	56,892	84,729	671,795
570714700000012419;																						445,890	1,122,327	939,416	1,037,057	1,010,527	1,051,667	963,142	855,802	1,141,897	1,110,176	954,327	946,368	1,004,071	1,061,610	940,779	1,026,755	1,171,772	894,677	1,041,455	103,170	65,812	106,633	99,482	51,767	52,112	41,795	54,169	82,302	657,243
